first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,is_popular,price_category,price_cat_encoded,genre_encoded
1818.0,1.0,1.0000000000000002,1,1,fiction,0.7408256880733946,1.0,0.418,1.0,0.2864099158919876,0.6900000000000001,1,0.3522527794031597,1,Budget,0,12
1811.0,1.0,0.9518072289156626,1,1,fiction,0.7228260869565217,0.3565891472868217,0.48600000000000004,0.25,0.2620628596724215,0.7133333333333334,1,0.09775453481568168,1,Budget,0,12
1800.0,1.0,0.8674698795180723,1,1,fiction,0.6975,1.0,0.28,0.96484375,0.15227976980965027,0.75,1,0.4643066120538326,1,Budget,0,12
1899.0,1.0,1.0000000000000002,1,1,fiction,0.7338709677419355,0.9612403100775193,0.29800000000000004,0.65234375,0.14696768481629038,0.42000000000000004,1,0.3212770626097132,1,Budget,0,12
1880.0,1.0,1.0000000000000002,1,1,fiction,0.691919191919192,0.7674418604651163,0.41,0.9921875,0.14741035856573706,0.48333333333333334,1,0.35547103569338795,1,Budget,0,12
1848.0,1.0,0.8795180722891567,1,1,fiction,0.7622950819672132,0.9457364341085271,0.36600000000000005,0.75,0.16865869853917667,0.5900000000000001,1,0.30631948507899354,1,Budget,0,12
1508.0,1.0,1.0000000000000002,1,1,fiction,0.7447552447552448,1.0,0.49400000000000005,1.0,0.2076139884904825,1.0,1,0.30478349912229374,1,Budget,0,12
1726.0,1.0,1.0000000000000002,1,1,fiction,0.653409090909091,0.6821705426356589,0.37600000000000006,0.82421875,0.1912350597609562,0.9966666666666667,1,0.32464160327677005,1,Budget,0,12
1903.0,1.0,1.0000000000000002,1,1,fiction,0.7373417721518988,0.6124031007751938,0.328,0.5234375,0.16644532979194335,0.4066666666666667,1,0.2505485664131071,1,Budget,0,12
1608.0,1.0,1.0000000000000002,1,1,fiction,0.75,0.15503875968992248,0.6040000000000001,0.390625,0.22310756972111553,1.0,1,0.10649502633118783,1,Budget,0,12
1911.0,1.0,1.0000000000000002,1,1,fiction,0.7333333333333333,0.6976744186046512,0.442,0.9765625,0.13944223107569717,0.38,1,0.3289204212990053,1,Budget,0,12
1600.0,1.0,1.0000000000000002,1,1,fiction,0.7236842105263158,0.4418604651162791,0.47000000000000003,0.46875,0.16644532979194335,1.0,1,0.16504534815681687,1,Budget,0,12
1856.0,1.0,1.0000000000000002,1,1,fiction,0.6826923076923077,0.40310077519379844,0.326,0.62890625,0.17972554227534313,0.5633333333333334,1,0.2909961966062024,1,Budget,0,12
1900.0,1.0,1.0000000000000002,1,1,fiction,0.7705696202531647,1.0,0.41,0.78515625,0.1956617972554228,0.4166666666666667,1,0.28953335283791687,1,Budget,0,12
1600.0,1.0,1.0000000000000002,1,1,fiction,0.730952380952381,0.813953488372093,0.47400000000000003,0.7109375,0.2536520584329349,1.0,1,0.2331772966647162,1,Budget,0,12
1861.0,1.0,0.7469879518072289,1,1,fiction,0.6921875,1.0,0.35200000000000004,0.93359375,0.150066401062417,0.5466666666666667,1,0.38103423054417784,1,Budget,0,12
1887.0,1.0,0.44578313253012053,1,1,fiction,0.7457264957264957,0.9069767441860465,0.5,0.65625,0.2058432934926959,0.46,1,0.20655354008191923,1,Budget,0,12
